,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TTC4,24.624201753541215,1.2202749581836587,0.5423372119056068,2.2500299286047265,0.02444704552706761,0.054792190884108145
TTC41P,27.126640054895006,1.0167171171468021,0.5209861895054384,1.951524124107687,0.05099472933956429,0.09913047912127267
TTC5,268.1349677643731,0.05014817030042338,0.17442894719673502,0.2874991284781547,0.7737301691586228,0.8339459383025458
TTC7A,1271.4701608333119,-0.4594283342517367,0.17744706584055883,-2.5891007668988224,0.009622693136259316,0.025424841615902343
TTC7B,35.34380082617747,-1.1746396019043934,0.4318793996598856,-2.719832441254312,0.006531500382004202,0.018339080510993318
TTC8,30.246441232318066,2.0278975195058666,0.6219040613385276,3.260788352372569,0.001111029362363421,0.003997178293238315
TTC9,528.0927884316881,-0.3697068959808753,0.28036922487095617,-1.3186429293409003,0.18728851463088403,0.2778316125827021
TTC9C,232.39651983671376,0.0686607702622394,0.23732851482374495,0.2893068720091692,0.7723465539683351,0.8330850608918663
TTF1,394.77263244826446,0.5525512805348417,0.1659330161678982,3.3299658699372183,0.0008685662986371017,0.0032375923671420005
TTF2,509.3934732152673,0.9313979208761177,0.17767143888796558,5.242248988952186,1.586311097830551e-07,1.400127318068093e-06
TTI1,434.1192404408585,0.06520488950842893,0.16515910993114077,0.3948004414386501,0.6929901691141145,0.7701602345546866
TTI2,141.78802907262724,0.42089583015209037,0.23951276810558572,1.7573001785297082,0.0788666573931715,0.14103545897505076
TTK,195.97658390438062,2.000915777065349,0.5156106522001662,3.880671914994824,0.00010416828273707603,0.0005045325669193568
TTL,726.6654212838649,0.562004431818169,0.1429059795487847,3.932686606905165,8.40017234360218e-05,0.00041622209448046734
TTLL1,107.72458091449118,0.49790583525675025,0.27100078684103196,1.8372855704984352,0.06616774892360536,0.12250167735838319
TTLL11,38.892662667208064,0.30561210469362593,0.3838635078039383,0.796147845472511,0.4259461074309703,0.5309851780803192
TTLL12,329.6671968068058,-0.4848909175317238,0.17966344563137812,-2.698884660859682,0.006957228390678767,0.019345188881795875
TTLL3,121.00720660431253,1.463695199082562,0.4119476128423799,3.5531100398501483,0.00038070517811294796,0.0015709663353494624
TTLL4,178.40676118776696,-0.06946987308123947,0.23102575818392293,-0.3007018508556674,0.7636418572937165,0.8264566124010412
TTLL5,319.6363102402781,0.5025671631050801,0.22252270751365327,2.2584983290940954,0.023914608629683042,0.05381915480636815
TTLL7,18.795475978448508,-0.8827299908454825,0.4675216953721828,-1.888104872101737,0.059011872927890965,0.11137664618964711
TTN,8835.13236870067,0.7636994742119037,0.3690395378489388,2.0694245355480407,0.03850626608601309,0.0789184776994623
TTN-AS1,410.7973826354376,0.10580561925818675,0.21756289467336448,0.48632198710647234,0.6267388925743393,0.7148300902207437
TTPAL,389.2402678830785,-0.027853918404878487,0.1853064704863358,-0.15031271348364703,0.8805179030382592,0.9134636532255676
TTTY10,17.448521871241958,1.5732060470651874,0.7146171959680186,2.201466821595479,0.0277029930030024,0.060525611580706816
TTTY14,75.32927761994885,1.3366399917572398,0.5576490484913663,2.39691970312388,0.016533546454849345,0.03987759671704171
TTYH2,92.18423668987285,-2.098498155479168,0.3045684514372732,-6.89007067401845,5.576467655006028e-12,9.414996970036866e-11
TTYH3,338.8010731630377,-0.9595588694948395,0.26754744406751324,-3.586499855527318,0.00033514624999564206,0.0014039004672114746
TUB,18.72226440630335,5.125177804477056,1.9272236056853298,2.6593581509471593,0.007828968939291173,0.02142701564366482
TUBA1A,3786.6015519214006,-0.710023477129377,0.2450035613576447,-2.8980128827307863,0.003755351638883465,0.011401409412547468
TUBA1B,5115.799067818305,0.5049236980274441,0.31007451530371866,1.628394702263326,0.10344122024003864,0.1749684025428745
TUBA1C,507.2592616365338,-0.7098421161805352,0.3091510132773639,-2.296101535153888,0.021670076552690556,0.049662060696458815
TUBA4A,1201.800335805326,-1.2631992129140384,0.17382854899665995,-7.26692606137045,3.6775996353433914e-13,6.934199117784334e-12
TUBA5P,5.76809278973496,3.4076814181488753,2.1075504287426226,1.6168919954062113,0.10590159656936103,0.1782370045083976
TUBB,6941.947690663175,0.8237286459523985,0.2069877343010455,3.979601249001342,6.903095597160305e-05,0.0003493015953652875
TUBB1,1432.4399113557524,-12.398220171519021,0.9722516731156345,-12.752068743464577,3.0358069288012416e-37,3.4095631586587276e-35
TUBB2A,63.64157822570406,-0.8338243765908389,0.4345322238370144,-1.9189011328733863,0.05499684724436651,0.10539022446098374
TUBB2B,11.610768462050936,0.6088367032881906,0.7492907403084976,0.8125506836472056,0.41647571638623204,0.5216970119025467
TUBB4B,965.7753679266001,-0.3327347764895193,0.22639140198978633,-1.4697323907403987,0.1416342464947154,0.22356545334775374
TUBB6,140.2501716715342,-3.0129187978991565,0.4740644235119977,-6.355504966136539,2.0774303741990357e-10,2.88513381449022e-09
TUBD1,146.56212453963298,0.23074507227178775,0.20621310290661338,1.1189641638644272,0.2631554275963116,0.36371018123017956
TUBE1,180.0613831977864,0.6089864909256189,0.2141063765048942,2.8443173943102913,0.004450668874974999,0.013217267080520696
TUBG1,117.35065216454365,0.8240555687484964,0.33783053928510975,2.4392571805151113,0.014717489890917056,0.036305327999255683
TUBG2,42.71305502874593,1.9724305208196036,0.5607863808125596,3.5172582436143003,0.0004360293427323761,0.0017700415880065735
TUBGCP2,771.5111994960229,-0.47472789080670097,0.1676008578528101,-2.8324908171031855,0.004618689278380392,0.013624869647053235
TUBGCP3,412.12329439483887,-0.20952149378226928,0.2077678276352327,-1.0084405086533197,0.31324303419371,0.41784609578864895
TUBGCP4,204.76067466236253,0.11698975621487112,0.2511646840696691,0.4657890365765755,0.6413665133484823,0.7265945172420238
TUBGCP5,298.91254676450995,0.8527499991252846,0.2153109009324352,3.9605519062542887,7.477673606183478e-05,0.0003750694602661415
TUBGCP6,1060.259501792384,0.18724280326018433,0.25208473449248353,0.7427772397132895,0.45761655741632756,0.5612121398477339
TUFM,1357.8555148931575,-0.49034566879558583,0.1524664743623266,-3.2160884604067874,0.0012995076870867866,0.004572320009570512
TUFT1,17.392462686374685,-0.5771517888846838,0.5362971204830791,-1.0761791679299046,0.2818471346173054,0.3840641156855985
TUG1,2057.142528537729,1.0447226117429083,0.17771466131915103,5.8786517892675745,4.136214217831553e-09,4.7241845366375274e-08
TULP3,100.40985118126986,0.3973367255158884,0.27526644625544816,1.4434622560105221,0.14889029755988137,0.23248393391350342
TULP4,1197.5006591939484,-0.14877542093569482,0.1621909968380131,-0.9172853230829022,0.3589931462386954,0.4645987619867685
TUSC1,18.053514288852888,0.137114987853933,0.566260746639266,0.24214107841255952,0.8086708491255291,0.8606538937483615
TUSC2,201.0357201363139,-0.3982040926288454,0.20727653792926337,-1.9211247766244497,0.05471597868874816,0.10492983836883293
TUSC3,42.5177115834685,2.235409474385335,0.5433484540626622,4.11413607174363,3.886321510631055e-05,0.00020820635013228732
TUT1,57.69970885512164,1.1904015127743153,0.42144976758363456,2.824539492807019,0.004734861280497012,0.01392780698167075
