,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACAT2,345.80681251209313,0.3183620045784227,0.2658592698852738,1.1974831824213066,0.23111827870544277,0.37978034320195425
ACBD3,963.4387472134388,-0.06368106332712027,0.21429001891560742,-0.29717232584780073,0.7663349487836549,0.851185695679233
ACBD4,89.74502129881036,0.08130478800808184,0.30062383507990625,0.27045356528856374,0.7868113357190779,0.8643356971413076
ACBD5,597.3920539079439,0.15205479356795265,0.16948804512544835,0.8971417037432209,0.36964330773532805,0.5264800807825621
ACBD6,637.0025684779122,0.5216591996936639,0.20835646270324576,2.503686196845468,0.012290699023774096,0.04078453480649036
ACBD7,9.636474740478935,-0.058383453643721606,0.8938972814545914,-0.06531338091633675,0.9479244886625542,0.9694308584532053
ACCS,68.96637174123772,0.435249791613903,0.41933679112270755,1.0379480189386456,0.29929425606506266,0.4560644021725018
ACD,141.82939388039728,-0.40008521726100643,0.2708807596264259,-1.4769790878199232,0.1396812430187128,0.2648104851570195
ACE,8.684315564082683,-0.045781087102518374,0.9178702778907699,-0.049877513419131,0.9602199966873146,0.9760459796683689
ACER1,9.511249857129059,0.7706126903548619,0.8963175225619321,0.8597541283720864,0.38992459024672466,0.5455095349503343
ACER2,29.113678152328966,0.15583558321069557,0.6606002259873516,0.23589998471129697,0.8135102801143107,0.8825451923813159
ACER3,312.6163303639465,-0.674156695939114,0.20810511516302824,-3.239500842691848,0.0011973911268108584,0.006019626606136443
ACIN1,2580.8487737695655,0.22312267197704072,0.22713644185906734,0.9823288158906837,0.3259378827397721,0.48386790125735124
ACKR3,38.846545106144866,-1.3857497355215664,0.40824598731095096,-3.3943989128938448,0.0006877942654100339,0.003792085142044973
ACLY,1918.8898027890316,-0.5405716517704975,0.14833708142404575,-3.6442111883352024,0.00026821312494856414,0.0016953093746748865
ACO1,194.21086010539267,-0.17113490909746093,0.3310266359603412,-0.5169822923795288,0.6051685200394921,0.7333265361215153
ACO2,1217.0140702870463,-0.6228381765355075,0.13676106643836647,-4.554206783815914,5.258361244415095e-06,5.363892369735537e-05
ACOT1,13.841413267381705,-0.7914062972905235,0.829692497802492,-0.9538549515472629,0.34015706908393084,0.4985002185620542
ACOT11,15.988902666586823,-0.1897952470239064,0.7916429843641686,-0.23974853661634615,0.8105252052561879,0.8801489262911604
ACOT13,224.9834547540763,0.3240268562503692,0.3120950457199552,1.038231335915279,0.29916236716683975,0.4559998166020016
ACOT2,89.91596306434892,0.04435416946904698,0.2912156839924319,0.1523069391763929,0.8789448521026555,0.9267272618020846
ACOT4,13.216577367316816,-1.0054793838716867,0.8267277724083661,-1.2162158057695263,0.22390272423633784,0.3714492014905594
ACOT7,113.72263862573936,-0.6964261823354543,0.4004245127931386,-1.739219653356316,0.08199613374882465,0.1784735693233425
ACOT8,214.35271051320132,0.11575515636370118,0.2550009518541008,0.4539400952116079,0.6498719439381859,0.7685423983992987
ACOT9,233.52578927225795,-0.5423697118552725,0.4228509786599239,-1.282649773152047,0.19961480399888387,0.34316066997785055
ACOX1,698.3568647878764,-0.672076692843649,0.22525140312010758,-2.983673724266602,0.002848103017736275,0.012371961761843563
ACOX3,177.47267906153863,-0.23603472493677333,0.2267864119026723,-1.0407798375418984,0.29797773973007,0.45500796473855093
ACOXL,2.550835911102589,2.2122646531556,2.2481556739328963,0.9840353489780763,0.32509813268233156,
ACP1,1489.3540626833997,0.5078403916112587,0.16544817109283916,3.0694832602669897,0.002144294221211424,0.009815806466042356
ACP2,183.5385479474789,-0.5439083214312532,0.26952434651723245,-2.0180303874569554,0.0435880966650025,0.1105451728909389
ACP3,70.93167478886238,-4.8344169033139535,0.6925765875026985,-6.9803354467207095,2.944760923076545e-12,8.751164517368604e-11
ACP5,298.1775324656706,-1.5318059899971852,0.3717326687821193,-4.120719319654443,3.776913322527637e-05,0.0003087726143874507
ACP6,111.60694743435069,0.32032993600958054,0.34519079778029255,0.9279793611806086,0.35341827557234495,0.5103930767758942
ACRBP,122.0249925781899,-4.008576258288119,0.4382945955321034,-9.145849159790759,5.91632065769613e-20,4.172562990164639e-18
ACSBG1,3.457396120242483,-0.2765974610350896,1.5742340352083712,-0.1757028846085634,0.8605273689731197,
ACSF2,91.62859286564843,-0.4495369705807029,0.4080402400653513,-1.1016976426361909,0.27059314216232333,0.425898869778179
ACSF3,721.1002013497103,0.1161691175147758,0.17135899885523379,0.6779283159381487,0.49781714533231636,0.6459921403467157
ACSL1,413.7324152978898,-1.5122008334023094,0.19735510633024583,-7.662334466643368,1.8258338716587248e-14,7.045233316295707e-13
ACSL3,769.0563366839822,0.15316564758398002,0.18515896243758903,0.8272116324674649,0.40811711954527585,0.563261795574051
ACSL4,845.2857145052939,-0.7607734115526925,0.20920463095689174,-3.636503685759499,0.0002763636906278362,0.0017380339129457903
